home_team,away_team,home_goals,away_goals,home_shots,away_shots,home_shot_efficiency,away_shot_efficiency,home_faceoffs,away_faceoffs,home_faceoff_efficiency,away_faceoff_efficiency,attendance,capacity,attendance_rate,home_win,match_url
ЦСКА,Металлург Мг,6,2,34,27,0.17647058823529413,0.07407407407407407,29,31,0.48333333333333334,0.5166666666666667,7337,12680,0.578627760252366,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053779/
Автомобилист,Локомотив,4,2,26,20,0.15384615384615385,0.1,35,25,0.5833333333333334,0.4166666666666667,2869,5570,0.51508078994614,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053781/
Трактор,Северсталь,2,4,30,18,0.06666666666666667,0.2222222222222222,24,20,0.5454545454545454,0.45454545454545453,5820,7500,0.776,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053783/
Куньлунь Ред Стар,Адмирал,3,1,22,30,0.13636363636363635,0.03333333333333333,40,17,0.7017543859649122,0.2982456140350877,490,7000,0.07,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053785/
Спартак,Амур,3,2,29,30,0.10344827586206896,0.06666666666666667,28,32,0.4666666666666667,0.5333333333333333,2512,12724,0.19742219427852875,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053787/
ХК Сочи,Сибирь,0,2,31,29,0.0,0.06896551724137931,22,36,0.3793103448275862,0.6206896551724138,3048,12000,0.254,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053789/
Динамо М,Ак Барс,2,0,25,24,0.08,0.0,24,24,0.5,0.5,5432,11500,0.4723478260869565,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053795/
Витязь,Авангард,3,2,22,39,0.13636363636363635,0.05128205128205128,25,23,0.5208333333333334,0.4791666666666667,5700,5525,1.0316742081447965,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053793/
Динамо Мн,Барыс,4,3,31,25,0.12903225806451613,0.12,30,41,0.4225352112676056,0.5774647887323944,13805,15266,0.9042971308790777,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053801/
СКА,Салават Юлаев,0,0,40,28,0.0,0.0,36,20,0.6428571428571429,0.35714285714285715,12228,12500,0.97824,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053797/
ЦСКА,Нефтехимик,0,0,37,23,0.0,0.0,42,27,0.6086956521739131,0.391304347826087,4100,12680,0.32334384858044163,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053799/
Торпедо,Металлург Мг,4,5,32,57,0.125,0.08771929824561403,26,37,0.4126984126984127,0.5873015873015873,5500,5600,0.9821428571428571,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053791/
Автомобилист,Северсталь,4,3,29,27,0.13793103448275862,0.1111111111111111,37,22,0.6271186440677966,0.3728813559322034,2770,5570,0.49730700179533216,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053803/
Трактор,Локомотив,0,4,24,26,0.0,0.15384615384615385,18,18,0.5,0.5,6754,7500,0.9005333333333333,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053805/
Куньлунь Ред Стар,Амур,0,2,33,23,0.0,0.08695652173913043,35,28,0.5555555555555556,0.4444444444444444,509,7000,0.07271428571428572,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053807/
Спартак,Сибирь,1,0,22,31,0.045454545454545456,0.0,35,28,0.5555555555555556,0.4444444444444444,3357,12724,0.26383212826155295,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053809/
ХК Сочи,Адмирал,1,4,28,29,0.03571428571428571,0.13793103448275862,25,41,0.3787878787878788,0.6212121212121212,2220,12000,0.185,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053811/
Витязь,Салават Юлаев,3,2,12,39,0.25,0.05128205128205128,31,27,0.5344827586206896,0.46551724137931033,1750,5525,0.3167420814479638,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053813/
ЦСКА,Ак Барс,1,5,31,30,0.03225806451612903,0.16666666666666666,28,30,0.4827586206896552,0.5172413793103449,6350,12680,0.500788643533123,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053819/
Динамо Мн,Авангард,6,3,40,31,0.15,0.0967741935483871,27,38,0.4153846153846154,0.5846153846153846,5901,15266,0.38654526398532685,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053821/
Динамо М,Нефтехимик,6,1,35,25,0.17142857142857143,0.04,43,22,0.6615384615384615,0.3384615384615385,2184,11500,0.18991304347826088,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053815/
СКА,Барыс,3,1,36,19,0.08333333333333333,0.05263157894736842,40,25,0.6153846153846154,0.38461538461538464,7642,12500,0.61136,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053817/
Металлург Мг,Северсталь,0,0,24,37,0.0,0.0,27,19,0.5869565217391305,0.41304347826086957,2330,7700,0.3025974025974026,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053823/
Трактор,Автомобилист,0,0,28,21,0.0,0.0,24,24,0.5,0.5,4735,7500,0.6313333333333333,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053825/
Куньлунь Ред Стар,Сибирь,1,2,17,31,0.058823529411764705,0.06451612903225806,28,29,0.49122807017543857,0.5087719298245614,411,7000,0.05871428571428571,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053827/
Торпедо,Амур,6,1,39,23,0.15384615384615385,0.043478260869565216,31,24,0.5636363636363636,0.43636363636363634,5300,5600,0.9464285714285714,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053829/
Спартак,Адмирал,2,1,34,32,0.058823529411764705,0.03125,34,26,0.5666666666666667,0.43333333333333335,2778,12724,0.2183275699465577,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053831/
Локомотив,Нефтехимик,4,3,36,34,0.1111111111111111,0.08823529411764706,31,19,0.62,0.38,5811,9071,0.6406129423437328,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053833/
Витязь,Барыс,5,0,35,34,0.14285714285714285,0.0,34,32,0.5151515151515151,0.48484848484848486,1350,5525,0.24434389140271492,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053835/
Динамо Мн,Салават Юлаев,2,4,29,28,0.06896551724137931,0.14285714285714285,39,21,0.65,0.35,6122,15266,0.4010218786846587,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053841/
СКА,Авангард,4,1,24,35,0.16666666666666666,0.02857142857142857,38,27,0.5846153846153846,0.4153846153846154,11132,12500,0.89056,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053837/
ХК Сочи,Динамо М,2,4,39,37,0.05128205128205128,0.10810810810810811,33,32,0.5076923076923077,0.49230769230769234,4216,12000,0.35133333333333333,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053839/
Металлург Мг,Амур,0,0,30,35,0.0,0.0,32,35,0.47761194029850745,0.5223880597014925,1820,7700,0.23636363636363636,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053843/
Ак Барс,Адмирал,0,0,27,35,0.0,0.0,34,22,0.6071428571428571,0.39285714285714285,6748,8900,0.7582022471910113,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053845/
Торпедо,Автомобилист,7,3,41,25,0.17073170731707318,0.12,24,41,0.36923076923076925,0.6307692307692307,5500,5600,0.9821428571428571,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053847/
Сибирь,Куньлунь Ред Стар,4,0,43,31,0.09302325581395349,0.0,36,25,0.5901639344262295,0.4098360655737705,6055,6055,1.0,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053849/
Салават Юлаев,Трактор,3,2,37,17,0.08108108108108109,0.11764705882352941,31,26,0.543859649122807,0.45614035087719296,6873,8522,0.8065008214034264,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053851/
Витязь,Локомотив,0,0,22,30,0.0,0.0,23,35,0.39655172413793105,0.603448275862069,3100,5525,0.5610859728506787,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053855/
СКА,Динамо М,4,1,26,21,0.15384615384615385,0.047619047619047616,31,30,0.5081967213114754,0.4918032786885246,11281,12500,0.90248,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053857/
Северсталь,ЦСКА,4,1,29,23,0.13793103448275862,0.043478260869565216,25,38,0.3968253968253968,0.6031746031746031,5112,6064,0.8430079155672823,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053853/
ХК Сочи,Барыс,6,3,29,39,0.20689655172413793,0.07692307692307693,23,42,0.35384615384615387,0.6461538461538462,3009,12000,0.25075,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053859/
Металлург Мг,Спартак,0,0,28,22,0.0,0.0,30,22,0.5769230769230769,0.4230769230769231,2770,7700,0.35974025974025975,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053861/
Нефтехимик,Динамо Мн,1,5,35,32,0.02857142857142857,0.15625,43,29,0.5972222222222222,0.4027777777777778,3847,6050,0.6358677685950413,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053863/
Адмирал,Куньлунь Ред Стар,3,1,28,23,0.10714285714285714,0.043478260869565216,24,22,0.5217391304347826,0.4782608695652174,5069,5915,0.8569737954353339,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053865/
Сибирь,Трактор,2,3,33,25,0.06060606060606061,0.12,20,37,0.3508771929824561,0.6491228070175439,6055,6055,1.0,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053867/
Автомобилист,Авангард,4,2,33,33,0.12121212121212122,0.06060606060606061,28,26,0.5185185185185185,0.48148148148148145,5155,5570,0.9254937163375224,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053869/
Локомотив,ЦСКА,2,3,32,22,0.0625,0.13636363636363635,40,12,0.7692307692307693,0.23076923076923078,6257,9071,0.6897806195568295,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053871/
Салават Юлаев,Спартак,1,3,38,25,0.02631578947368421,0.12,30,29,0.5084745762711864,0.4915254237288136,6234,8522,0.7315184229054212,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053873/
Ак Барс,Динамо Мн,0,0,27,31,0.0,0.0,26,22,0.5416666666666666,0.4583333333333333,5978,8900,0.671685393258427,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053875/
Нефтехимик,Торпедо,2,3,42,22,0.047619047619047616,0.13636363636363635,31,24,0.5636363636363636,0.43636363636363634,2572,6050,0.42512396694214877,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053877/
Северсталь,СКА,1,4,22,24,0.045454545454545456,0.16666666666666666,23,33,0.4107142857142857,0.5892857142857143,4220,6064,0.695910290237467,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053879/
Витязь,Динамо М,0,2,17,27,0.0,0.07407407407407407,23,30,0.4339622641509434,0.5660377358490566,2350,5525,0.4253393665158371,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053881/
Амур,Куньлунь Ред Стар,2,1,24,27,0.08333333333333333,0.037037037037037035,29,31,0.48333333333333334,0.5166666666666667,5127,7100,0.722112676056338,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053883/
Сибирь,Авангард,3,2,15,34,0.2,0.058823529411764705,22,41,0.3492063492063492,0.6507936507936508,6055,6055,1.0,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053885/
Барыс,Трактор,3,1,20,29,0.15,0.034482758620689655,16,28,0.36363636363636365,0.6363636363636364,4561,12000,0.38008333333333333,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053887/
Автомобилист,Спартак,4,1,33,30,0.12121212121212122,0.03333333333333333,29,20,0.5918367346938775,0.40816326530612246,3765,5570,0.6759425493716338,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053889/
Северсталь,Динамо Мн,5,2,32,23,0.15625,0.08695652173913043,21,27,0.4375,0.5625,2963,6064,0.4886213720316623,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053895/
Ак Барс,Торпедо,2,1,29,28,0.06896551724137931,0.03571428571428571,30,32,0.4838709677419355,0.5161290322580645,6695,8900,0.7522471910112359,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053891/
Локомотив,СКА,2,3,36,29,0.05555555555555555,0.10344827586206896,46,22,0.6764705882352942,0.3235294117647059,5230,9071,0.5765626722522323,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053893/
Динамо М,ХК Сочи,2,0,29,18,0.06896551724137931,0.0,33,26,0.559322033898305,0.4406779661016949,2479,11500,0.21556521739130435,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053897/
ЦСКА,Витязь,4,2,52,22,0.07692307692307693,0.09090909090909091,55,20,0.7333333333333333,0.26666666666666666,2857,12680,0.2253154574132492,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053899/
Амур,Металлург Мг,0,3,36,30,0.0,0.1,24,26,0.48,0.52,4230,7100,0.5957746478873239,0,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053903/
Адмирал,Салават Юлаев,2,0,29,32,0.06896551724137931,0.0,35,19,0.6481481481481481,0.35185185185185186,3007,5915,0.5083685545224007,1,https://www.championat.com/hockey/_superleague/tournament/5077/match/1053901/
